COD_DISTRIBUIDORA,COD_PRODUCTO,DESC_PRODUCTO,COD_EAN,NOM_PROVEEDOR,FACTOR_UNI_MIN,FACTOR_UNI_MAX
1000008549,116236,ESPONJA SAPOLIO SALVA. VERDE+4BETUNES*16PCK*3UND,N/A,N/A,0,0
1000016655,116237,PA?O SAPOLIO YA MULTIUSOS + 1 BETUN*16PCK*3UND,N/A,N/A,0,0
1000028589,116238,ESPONJA SAPOLIO CLASICA VERDE 2 EN 1*3UND,N/A,N/A,0,0
1000032177,116331,DESATORADOR SAPOLIO COCINA AMARILLO*980ML,N/A,N/A,0,0
30003984,116332,DESATORADOR SAPOLIO BA?O ROJO*980ML,N/A,N/A,0,0
1000008877,116336,SACAGRASA SAPOLIO NARANJA*500ML,N/A,N/A,0,0
1000028574,116337,AMBIENTADOR SAPOLIO ROSAS*360ML,N/A,N/A,0,0
1000018636,116339,SILICONA SAPOLIO AUTO*360ML+CERA AUTO*200ML,N/A,N/A,0,0
1000034819,116341,LIMPIAINODORO SAPOLIO W.C. QUITASARRO AZUL*500ML,N/A,N/A,0,0
1000009549,116342,SACAGRASA SAPOLIO LIMON GATILLO*650ML,N/A,N/A,0,0
1000024730,116343,LIMPIAINODORO SAPOLIO W.C. QUITASARRO NEGRO*500ML,N/A,N/A,0,0
1000010245,116344,PASTILLAS SAPOLIO W.C. TANQUE AGUA AZUL*45GR,N/A,N/A,0,0
1000010245,116345,SACAGRASA SAPOLIO NARANJA GATILLO*650ML,N/A,N/A,0,0
1000028572,116346,PASTILLAS SAPOLIO W.C. WATERMATIC*110GR,N/A,N/A,0,0
1000012434,116347,RENOVADOR SAPOLIO LLANTA DE AUTO*360ML,N/A,N/A,0,0
1000012077,116348,LIMPIAVIDRIOS SAPOLIO MULT. LAVANDA GATILLO*650ML,N/A,N/A,0,0
1000034819,116391,AMBIENTADOR SAPOLIO FRUTAS FRESCAS*360ML,N/A,N/A,0,0
1000023530,116392,AMBIENTADOR SAPOLIO MANZANOS EN FLOR*360ML,N/A,N/A,0,0
1000012077,116393,AMBIENTADOR SAPOLIO VAINILLA*360ML,N/A,N/A,0,0
1000004314,116395,LIMPIADOR SAPOLIO POLVO COCINA RPTO*450GR,N/A,N/A,0,0
1000018974,116396,LIMPIADOR SAPOLIO POLVO COCINA TUBO*450GR,N/A,N/A,0,0
1000008877,116397,LIMPIADOR SAPOLIO POLVO BA?O TUBO*450GR,N/A,N/A,0,0
1000016707,116398,LIMPIADOR SAPOLIO POLVO BA?O RPTO*450GR,N/A,N/A,0,0
1000012371,116399,ANTIHONGO SAPOLIO GATILLO*650ML,N/A,N/A,0,0
1000028572,116400,REPELENTE ELECT. SAPOLIO ZANCUDOS EMAN+PAST.*1UND,N/A,N/A,0,0
1000018866,116401,REPELENTE PASTILLA SAPOLIO ZANCUDOS*1UND,N/A,N/A,0,0
1000019448,116402,AMBIENTADOR SAPOLIO PULSO LAVANDA EMP+RPTO*12ML,N/A,N/A,0,0
1000008802,116403,AMBIENTADOR SAPOLIO PULSO LAVANDA RPTO*12ML,N/A,N/A,0,0
1000018865,116405,AMBIENTADOR SAPOLIO PULSO P.FLORES RPTO*12ML,N/A,N/A,0,0
1000012329,116406,SACASARRO SAPOLIO*500ML,N/A,N/A,0,0
1000012343,116407,LIMPIADOR SAPOLIO HORNOS Y PARRILLAS*360ML,N/A,N/A,0,0
1000019463,116409,SHAMPOO SAPOLIO LIMPIA ALFOMBRA*980ML,N/A,N/A,0,0
1000001852,116410,ACIDO MURIATICO SAPOLIO*980ML,N/A,N/A,0,0
1000018617,116411,ACIDO MURIATICO SAPOLIO*1800ML,N/A,N/A,0,0
1000009913,116412,AROMATIZADOR SAPOLIO AUTO XTREME EMANAD+RPTO*9ML,N/A,N/A,0,0
1000016655,116413,AROMATIZADOR SAPOLIO AUTO COOL EMANAD+RPTO*9ML,N/A,N/A,0,0
1000001852,116433,DESINFECTANTE SAPOLIO PINO NATURAL*300ML,N/A,N/A,0,0
1000024732,116434,DESINFECTANTE SAPOLIO LIMON*900ML,N/A,N/A,0,0
1000035585,116463,DESINFECTANTE SAPOLIO PINO NATURAL*3.785 L,N/A,N/A,0,0
1000010077,116690,AMBIENTADOR SAPOLIO MANZANA&CANELA*360ML,N/A,N/A,0,0
1000012343,116691,AMBIENTADOR SAPOLIO LAVANDA*360ML,N/A,N/A,0,0
1000024731,116692,AMBIENTADOR SAPOLIO POTPOURRI*360ML,N/A,N/A,0,0
1000021982,116693,AMBIENTADOR SAPOLIO ARRULLO BB*360ML,N/A,N/A,0,0
1000010295,116694,AMBIENTADOR SAPOLIO JARDIN ROSAS*360ML,N/A,N/A,0,0
1000012341,116716,AMBIENTADOR SAPOLIO VAINILLA FRANCESA*360ML,N/A,N/A,0,0
1000007598,116717,AMBIENTADOR SAPOLIO MELON*360ML,N/A,N/A,0,0
1000009232,116718,AMBIENTADOR SAPOLIO COCO TROPICAL*360ML,N/A,N/A,0,0
1000009913,122000,KETCHUP ALACENA*12UND*100GR,N/A,N/A,0,0
1000018617,122001,CREMA DE AJI TARI*24UND*85GR,N/A,N/A,0,0
1000019381,122002,CREMA DE AJI TARI*12UND*400GR,N/A,N/A,0,0
1000018861,122003,SALSA DON VITTORIO ROJA*400GR,N/A,N/A,0,0
1000024732,122004,SALSA DON VITTORIO ROJA*12UND*200GR,N/A,N/A,0,0
1000018310,122005,SALSA ALACENA ROCOTO*12UND*85GR,N/A,N/A,0,0
1000010245,122006,MOSTAZA ALACENA*12UND*100GR,N/A,N/A,0,0
1000028586,122007,MOSTAZA ALACENA*220GR,N/A,N/A,0,0
1000029670,122008,CREMA HUANCAINA ALACENA*85GR,N/A,N/A,0,0
1000008558,122010,KETCHUP ALACENA*100GR,N/A,N/A,0,0
1000008829,122011,CREMA DE AJI TARI*85GR,N/A,N/A,0,0
1000011855,122012,CREMA DE AJI TARI*400GR,N/A,N/A,0,0
1000008549,122013,SALSA DON VITTORIO ROJA*200GR,N/A,N/A,0,0
1000010013,122014,SALSA ALACENA ROCOTO*85GR,N/A,N/A,0,0
1000007747,122015,MOSTAZA ALACENA*100GR,N/A,N/A,0,0
1000018861,122032,SALSA ALACENA ROCOTO ESP. JAYA*85GR,N/A,N/A,0,0
1000009263,122035,MAYONESA ALACENA*95GR,N/A,N/A,0,0
1000004065,122036,MAYONESA ALACENA*190GR,N/A,N/A,0,0
1000009263,122051,MAYONESA LIGHT ALACENA*100GR,N/A,N/A,0,0
1000009549,122052,UCHUCUTA ALACENA*85GR,N/A,N/A,0,0
1000009232,122053,CREMA HUANCAINA NICOLINI*190GR,N/A,N/A,0,0
1000021615,123000,SEMOLA NICOLINI BOB*20UND*200GR,N/A,N/A,0,0
1000018974,124000,DETERGENTE BOLIVAR TEC. ANTIP. FLORAL*60UND*160GR,N/A,N/A,0,0
1000018534,124001,DETERGENTE BOLIVAR TEC. ANTIP. FLORAL*12UND*150GR,N/A,N/A,0,0
30003902,124003,DETERGENTE BOLIVAR TEC. ANTIP. FLORAL*850GR,N/A,N/A,0,0
1000018378,124004,DETERGENTE BOLIVAR TEC. ANTIP. FLORAL*2.6KG,N/A,N/A,0,0
1000009232,124005,DETERGENTE BOLIVAR TEC. ANTIP. FLORAL*4.5KG,N/A,N/A,0,0
1000032002,124006,DETERGENTE BOLIVAR TEC. ANTIP. LIMON*60UND*160GR,N/A,N/A,0,0
1000020099,124007,DETERGENTE BOLIVAR TEC. ANTIP. LIMON*12UND*160GR,N/A,N/A,0,0
1000028575,124008,DETERGENTE BOLIVAR TEC. ANTIP. FLORAL*500GR,N/A,N/A,0,0
1000008721,124009,DETERGENTE BOLIVAR TEC. ANTIP. LIMON*520GR,N/A,N/A,0,0
1000018534,124010,DETERGENTE BOLIVAR TEC. ANTIP. FLORAL*1.5KG,N/A,N/A,0,0
30001508,124011,DETERGENTE BOLIVAR EVOLUTION*360GR,N/A,N/A,0,0
1000028589,124012,DETERGENTE BOLIVAR EVOLUTION*520GR,N/A,N/A,0,0
1000028575,124013,DETERGENTE BOLIVAR TEC. ANTIP. FLORAL*15UND*150GR,N/A,N/A,0,0
1000002120,124014,DETERGENTE BOLIVAR TEC. ANTIP. LIMON*15UND*160GR,N/A,N/A,0,0
1000008184,124018,DETERGENTE SAPOLIO LIMON*15UND*800GR,N/A,N/A,0,0
1000018865,124019,DETER SAPOLIO LIMON * 60 UND * 150 GR BOLSON,N/A,N/A,0,0
1000012287,124020,DETER SAPOLIO LIMON * 800 GR * 1 UNIDAD,N/A,N/A,0,0
1000004006,124021,DETERGENTE SAPOLIO LIMON*20UND*450GR,N/A,N/A,0,0
30007082,124022,DETERGENTE SAPOLIO LIMON*450GR,N/A,N/A,0,0
1000004006,124023,DETERGENTE PATITO LIMON*6UND*150GR,N/A,N/A,0,0
1000019365,124024,DETERGENTE PATITO BEBE*6UND*150GR,N/A,N/A,0,0
1000018534,124025,DETERGENTE SAPOLIO MAXIMO PODER GRANEL*15KG,N/A,N/A,0,0
1000016655,124026,DETERGENTE PATITO BEBE*12UND*150GR,N/A,N/A,0,0
1000011855,124027,DETER PATITO LIMON * 12 * UND * 150 * GR DOCENA,N/A,N/A,0,0
1000028129,124029,DETERGENTE BOLIVAR TEC. ANTIP. FLORAL*15UND*150GR,N/A,N/A,0,0
1000019371,124030,DETERGENTE BOLIVAR TEC. ANTIP. FLORAL*350GR,N/A,N/A,0,0
1000008549,124031,DETERGENTE BOLIVAR TEC. ANTIP. FLORAL*500GR,N/A,N/A,0,0
1000028572,124032,DETERGENTE BOLIVAR TEC. ANTIP. FLORAL*800GR,N/A,N/A,0,0
1000008721,124033,DETERGENTE BOLIVAR EVOLUTION*350GR,N/A,N/A,0,0
1000028585,124034,DETERGENTE BOLIVAR EVOLUTION*500GR,N/A,N/A,0,0
1000018636,124035,DETERGENTE BOLIVAR EVOLUTION*800GR,N/A,N/A,0,0
1000009549,124036,DETERGENTE BOLIVAR TEC. ANTIP. FLORAL*12UND*150GR,N/A,N/A,0,0
1000020428,124037,DETERGENTE PATITO FLORAL*60UND*150GR,N/A,N/A,0,0
1000028585,124038,DETERGENTE PATITO FLORAL*12UND*150GR,N/A,N/A,0,0
1000028794,124039,DETERGENTE BOLIVAR ACTIVE DUO FLORAL*12UND*150GR,N/A,N/A,0,0
1000004314,124040,DETERGENTE BOLIVAR ACTIVE DUO FLORAL*60UND*150GR,N/A,N/A,0,0
1000024730,124041,DETERGENTE BOLIVAR ACTIVE DUO FLORAL*350GR,N/A,N/A,0,0
1000029670,124042,DETERGENTE BOLIVAR ACTIVE DUO FLORAL*500GR,N/A,N/A,0,0
1000024732,124044,DETERGENTE BOLIVAR ACTIVE DUO FLORAL*1.5KG,N/A,N/A,0,0
1000018847,124045,DETERGENTE BOLIVAR ACTIVE DUO FLORAL*2.6KG,N/A,N/A,0,0
1000010013,124047,DETERGENTE BOLIVAR BLANCOS PERFECTOS*800GR,N/A,N/A,0,0
1000028578,124049,DETERGENTE BOLIVAR BLANC PERF. R.NEGRA/COLOR*4.5KG,N/A,N/A,0,0
1000028585,124050,DETERGENTE BOLIVAR MATIC*350GR,N/A,N/A,0,0
1000012262,124051,DETERGENTE BOLIVAR MATIC*500GR,N/A,N/A,0,0
1000012077,124052,DETERGENTE BOLIVAR MATIC*800GR,N/A,N/A,0,0
1000018378,124053,DETERGENTE BOLIVAR MATIC*2.6KG,N/A,N/A,0,0
1000010295,124054,DETERGENTE BOLIVAR MATIC*4.5KG,N/A,N/A,0,0
1000019371,124055,DETERGENTE BOLIVAR BLANCOS PERFECTOS*2.6KG,N/A,N/A,0,0
1000019463,124056,DETERGENTE BOLIVAR BLANCOS PERFECTOS*4.5KG,N/A,N/A,0,0
1000012343,124057,DETERGENTE BOLIVAR COLOR Y NEGRO PERF.*800GR,N/A,N/A,0,0
1000010295,124058,DETERGENTE BOLIVAR CON SUAVIZANTE*350GR,N/A,N/A,0,0
1000032002,124059,DETERGENTE BOLIVAR CON SUAVIZANTE*500GR,N/A,N/A,0,0
1000018861,124060,DETERGENTE BOLIVAR CON SUAVIZANTE*800GR,N/A,N/A,0,0
1000012262,124061,DETERGENTE BOLIVAR CON SUAVIZANTE*2.6KG,N/A,N/A,0,0
1000012198,124062,DETERGENTE BOLIVAR CON SUAVIZANTE*4.5KG,N/A,N/A,0,0
1000031176,124063,DETERGENTE BOLIVAR COLORES Y NEGROS*800GR,N/A,N/A,0,0
1000029670,124064,DETERGENTE BOLIVAR COLORES Y NEGROS*2.6KG,N/A,N/A,0,0
1000028794,124065,DETERGENTE BOLIVAR COLORES Y NEGROS*4.5KG,N/A,N/A,0,0
1000028572,124066,DETERGENTE BOLIVAR SUAV. AROMA ESPECTACULAR*350GR,N/A,N/A,0,0
30001508,124067,DETERGENTE BOLIVAR SUAV. AROMA ESPECTACULAR*500GR,N/A,N/A,0,0
1000019379,124069,DETERGENTE OPAL ADVANCE*4.5KG,N/A,N/A,0,0
1000009584,124070,DETERGENTE OPAL ULTRA*12UND*150GR,N/A,N/A,0,0
1000035866,124071,DETERGENTE OPAL ULTRA*350GR,N/A,N/A,0,0
1000009232,124073,DETERGENTE OPAL ULTRA*800GR,N/A,N/A,0,0
1000028136,124074,DETERGENTE OPAL ULTRA*1.5KG,N/A,N/A,0,0
1000007926,124075,NUEVO DETERGENTE OPAL ULTRA*2.6KG,N/A,N/A,0,0
30002317,124076,DETERGENTE OPAL ULTRA*4.5KG,N/A,N/A,0,0
1000018861,124077,DETERGENTE OPAL ULTRA CON QUITAMANCHAS*350GR,N/A,N/A,0,0
1000018865,124078,DETERGENTE OPAL ULTRA CON QUITAMANCHAS*500GR,N/A,N/A,0,0
1000028587,124079,DETERGENTE OPAL CON QUITAMANCHAS*800GR,N/A,N/A,0,0
1000018847,124081,DETERGENTE OPAL ULTRA CON QUITAMANCHAS*4.5KG,N/A,N/A,0,0
1000008802,124082,DETERGENTE OPAL ADVANCE*12UND*150GR,N/A,N/A,0,0
1000018310,124083,DETERGENTE OPAL ADVANCE*350GR,N/A,N/A,0,0
1000010077,124084,DETERGENTE OPAL ADVANCE*500GR,N/A,N/A,0,0
1000012354,124085,DETERGENTE OPAL ADVANCE*800GR,N/A,N/A,0,0
1000016655,124086,DETERGENTE BOLIVAR SUAV. AROMA ESPECTACULAR*800GR,N/A,N/A,0,0
1000028586,124087,DETERGENTE BOLIVAR SUAV. AROMA ESPECTACULAR*2.6KG,N/A,N/A,0,0
1000018861,124088,DETERGENTE BOLIVAR SUAV. AROMA ESPECTACULAR*4.5KG,N/A,N/A,0,0
1000028794,124089,DETERGENTE BOLIVAR MATIC PLOMO*350GR,N/A,N/A,0,0
1000032177,124091,DETERGENTE BOLIVAR MATIC PLOMO*800GR,N/A,N/A,0,0
30003885,124092,DETERGENTE BOLIVAR MATIC PLOMO*2.6KG,N/A,N/A,0,0
1000024732,124093,DETERGENTE BOLIVAR MATIC PLOMO*4.5KG,N/A,N/A,0,0
1000018861,124094,DETERGENTE OPAL ADVANCE*15UND*150GR,N/A,N/A,0,0
1000032002,124095,DETERGENTE OPAL ADVANCE*60UND*150GR,N/A,N/A,0,0
1000009263,124096,DETERGENTE OPAL ULTRA*15UND*150GR,N/A,N/A,0,0
1000007670,124097,DETERGENTE OPAL ULTRA*60UND*150GR,N/A,N/A,0,0
1000032002,124098,DETERGENTE BOLIVAR ACTIVE CARE FLORAL*15UND*150GR,N/A,N/A,0,0
1000024723,124099,DETER PATITO LIMON * 60 * UND * 150 * GR BOLSON,N/A,N/A,0,0
1000018847,124100,DETERGENTE PATITO BEBE*60UND*150GR,N/A,N/A,0,0
1000028578,124101,DETERGENTE SAPOLIO BEBE*60UND*150GR,N/A,N/A,0,0
1000034830,124102,DETERGENTE SAPOLIO FLORAL*60UND*150GR,N/A,N/A,0,0
1000019379,124103,DETERGENTE SAPOLIO BEBE*450GR,N/A,N/A,0,0
1000012286,124104,DETERGENTE SAPOLIO BEBE*800GR,N/A,N/A,0,0
1000009913,124105,DETERGENTE SAPOLIO FLORAL*12UND*150GR,N/A,N/A,0,0
1000032002,124106,DETERGENTE SAPOLIO LIMON*20UND*150GR,N/A,N/A,0,0
1000007527,124107,DETERGENTE OPAL ULTRA MULTIPOWER FLORAL*850GR,N/A,N/A,0,0
1000029670,124108,DETERGENTE BOLIVAR TEC. ACTIVE DUO FLORAL*850GR,N/A,N/A,0,0
1000007598,124110,DETERGENTE PATITO LIMON*60UND*150GR+3FIBRAS,N/A,N/A,0,0
1000028587,124111,DETERGENTE PATITO FLORAL*60UND*150GR+3FIBRAS,N/A,N/A,0,0
1000028574,124112,DETERGENTE SAPOLIO LIMON*60UND*150GR+3FIBRAS,N/A,N/A,0,0
1000004006,124113,DETERGENTE PATITO BEBE*20UND*150GR+1FIBRA,N/A,N/A,0,0
1000028579,124114,DETERGENTE PATITO LIMON*20UND*150GR+1FIBRA,N/A,N/A,0,0
1000028129,124115,DETERGENTE PATITO FLORAL*20UND*150GR+1FIBRA,N/A,N/A,0,0
1000009913,124116,DETERGENTE SAPOLIO LIMON*20UND*150GR+1FIBRA,N/A,N/A,0,0
1000010077,124117,DETERGENTE SAPOLIO LIMON AROS DE PODER*2KG,N/A,N/A,0,0
1000031176,124118,DETERGENTE SAPOLIO LIMON AROS DE PODER C/ASA*4KG,N/A,N/A,0,0
1000035866,124119,DETERGENTE SAPOLIO LIMON AROS DE PODER C/ASA*6KG,N/A,N/A,0,0
1000024730,124120,DETERGENTE SAPOLIO LIMON AROS DE PODER C/ASA*8KG,N/A,N/A,0,0
30003885,124121,DETERGENTE SAPOLIO BEBE*60UND*150GR+3FIBRAS,N/A,N/A,0,0
1000020099,124171,DETERGENTE MARSELLA ESENCIAS BOSQUE*12UND*120GR,N/A,N/A,0,0
1000009118,124172,DETERGENTE MARSELLA PETALOS RELAJANTES*12UND*120GR,N/A,N/A,0,0
1000028572,124174,DETERGENTE SAPOLIO FLORAL*60UND*150GR+3FIBRAS,N/A,N/A,0,0
1000008829,124178,DETERGENTE SAPOLIO FLORAL*450GR,N/A,N/A,0,0
1000021615,124179,DETERGENTE SAPOLIO FLORAL*800GR,N/A,N/A,0,0
1000029670,124180,DETERGENTE SAPOLIO FLORAL*2000GR,N/A,N/A,0,0
1000035585,124181,DETERGENTE SAPOLIO FLORAL C/ASA*4KG,N/A,N/A,0,0
30002575,124186,DETERGENTE MARSELLA PETALOS RELAJANTES*12UND*150GR,N/A,N/A,0,0
30003902,124187,DETERGENTE MARSELLA PETALOS RELAJANTES*350GR,N/A,N/A,0,0
1000012371,124188,DETERGENTE MARSELLA PETALOS RELAJANTES*500GR,N/A,N/A,0,0
1000012275,124189,DETERGENTE MARSELLA PETALOS RELAJANTES*800GR,N/A,N/A,0,0
1000007670,124191,DETERGENTE MARSELLA ESENCIAS DEL BOSQUE*500GR,N/A,N/A,0,0
1000008829,124194,DETERGENTE BOLIVAR TEC. ANTIP. FLORAL*780GR,N/A,N/A,0,0
1000007880,124195,DETERGENTE BOLIVAR EVOLUTION*780GR,N/A,N/A,0,0
1000012329,124196,DETERGENTE BOLIVAR EVOLUTION*60UND*150GR,N/A,N/A,0,0
1000012354,124198,DETERGENTE MARSELLA PETALOS RELAJANTES*780GR,N/A,N/A,0,0
1000024730,124199,DETERGENTE MARSELLA ESCENCIAS DEL BOSQUE*780GR,N/A,N/A,0,0
30001508,124200,DETERGENTE OPAL ULTRA CON QUITAMANCHAS*780 GR,N/A,N/A,0,0
1000028129,124201,DETERGENTE BOLIVAR MATIC*780 GR,N/A,N/A,0,0
1000012343,124202,DETERGENTE OPAL ADVANCE*780 GR,N/A,N/A,0,0
1000034830,124203,DETERGENTE MARSELLA AROMATERAPIA GORDITA*280 GR,N/A,N/A,0,0
30002575,124204,DETERGENTE BOLIVAR EVOLUTION*4.5KG,N/A,N/A,0,0
1000018847,124205,DETERGENTE BOLIVAR BABY*60UND*150GR,N/A,N/A,0,0
1000019381,124206,DETERGENTE BOLIVAR BABY*750GR,N/A,N/A,0,0
1000024723,124207,DETERGENTE BOLIVAR BABY*1.5KG,N/A,N/A,0,0
1000029956,124208,DETERGENTE MARSELLA LAVANDA Y ROSAS *2KG,N/A,N/A,0,0
1000020099,124209,DETERGENTE MARSELLA LAVANDA Y ROSAS *4KG,N/A,N/A,0,0
1000028585,124210,DETERGENTE MARSELLA ESENCIAS BOSQUE*60UND* 150GR,N/A,N/A,0,0
1000009039,124211,DETERGENTE MARSELLA ESENCIAS BOSQUE*2KG,N/A,N/A,0,0
1000035866,124212,DETERGENTE PATITO BEBE*60UND*140GR,N/A,N/A,0,0
1000028586,124213,DETERGENTE PATITO LIMON*60UND*140GR,N/A,N/A,0,0
1000020099,124214,DETERGENTE PATITO FLORAL*60UND*140GR,N/A,N/A,0,0
1000018847,124215,DETERGENTE PATITO BEBE*12UND*140GR,N/A,N/A,0,0
1000008558,124216,DETERGENTE PATITO LIMON*12UND*140GR,N/A,N/A,0,0
1000001852,124217,DETERGENTE PATITO FLORAL*12UND*140GR,N/A,N/A,0,0
1000008730,124218,DETERGENTE BOLIVAR BABY*12UND*150GR,N/A,N/A,0,0
30001508,124219,DETERGENTE OPAL SPORTS*500GR,N/A,N/A,0,0
1000028584,124220,DETERGENTE OPAL SPORTS*780GR,N/A,N/A,0,0
1000028662,124221,DETERGENTE MARSELLA ESENCIAS BOSQUE*12UND*150GR,N/A,N/A,0,0
1000034830,124223,DETERGENTE SAPOLIO LIMON*150GR,N/A,N/A,0,0
1000012286,124225,DETERGENTE BOLIVAR ACTIVE CARE FLORAL*480GR,N/A,N/A,0,0
1000012329,124226,DETERGENTE MARSELLA LAVANDA Y ROSAS*330GR,N/A,N/A,0,0
1000012286,124227,DETERGENTE MARSELLA PETALOS RELAJANTES*480GR,N/A,N/A,0,0
1000019371,124228,DETERGENTE OPAL ULTRA FLORAL*330GR,N/A,N/A,0,0
1000016707,124229,DETERGENTE OPAL ULTRA FLORAL*480GR,N/A,N/A,0,0
1000021982,124240,DETERGENTE BOLIVAR AROMA SUAVIDAD*330GR,N/A,N/A,0,0
1000012354,124243,DETERGENTE MARSELLA ALEGRIA TROPICAL*12UND*150GR,N/A,N/A,0,0
1000019463,124244,DETERGENTE MARSELLA JAZMIN Y ROSAS *330GR,N/A,N/A,0,0
1000028662,124245,DETERGENTE MARSELLA JAZMIN Y ROSAS *480GR,N/A,N/A,0,0
1000028458,124247,DETERGENTE OPAL ANTIBACTERIAL*12UND*150GR,N/A,N/A,0,0
1000024732,124248,DETERGENTE OPAL ANTIBACTERIAL*330GR,N/A,N/A,0,0
1000012287,124249,DETERGENTE OPAL ANTIBACTERIAL*480GR,N/A,N/A,0,0
30002317,124251,DETERGENTE BOLIVAR AROMA Y SUAVIDAD*880GR,N/A,N/A,0,0
1000004065,124252,DETERGENTE BOLIVAR ACTIVE CARE*880GR,N/A,N/A,0,0
1000012341,124261,DETERGENTE OPAL ULTRA FLORAL*280GR,N/A,N/A,0,0
1000019379,124284,DETERGENTE SAPOLIO LIMON*60UND*140GR,N/A,N/A,0,0
1000018687,124285,DETERGENTE SAPOLIO FLORAL*60UND*140GR,N/A,N/A,0,0
1000008859,124286,DETERGENTE SAPOLIO BEBE*60UND*140GR,N/A,N/A,0,0
1000028587,124287,DETERGENTE SAPOLIO LIMON*12UND*140GR,N/A,N/A,0,0
1000028760,124288,DETERGENTE SAPOLIO FLORAL*12UND*140GR,N/A,N/A,0,0
1000028589,124289,DETERGENTE SAPOLIO BEBE*12UND*140GR,N/A,N/A,0,0
1000018617,124290,DETERGENTE SAPOLIO*14KG,N/A,N/A,0,0
1000018861,124293,DETERGENTE OPAL ANTIBACTERIAL PLUS*750GR,N/A,N/A,0,0
1000029697,124294,DETERGENTE BOLIVAR ACTIVE CARE*2.4KG,N/A,N/A,0,0
1000023530,124295,DETERGENTE BOLIVAR ACTIVE CARE*4.2KG,N/A,N/A,0,0
1000018865,124296,DETERGENTE OPAL ANTIBACTERAL PLUS*4.2KG,N/A,N/A,0,0
30002600,124297,DETERGENTE BOLIVAR AROMA SUAVIDAD*2.4KG,N/A,N/A,0,0
1000018671,124298,DETERGENTE BOLIVAR AROMA SUAVIDAD*450GR,N/A,N/A,0,0
1000019365,124299,DETERGENTE BOLIVAR AROMA SUAVIDAD*750GR,N/A,N/A,0,0
30003902,124300,DETERGENTE BOLIVAR AROMA SUAVIDAD*4.2KG,N/A,N/A,0,0
1000012343,124301,DETERGENTE BOLIVAR ACTIVE CARE*60UND*140GR,N/A,N/A,0,0
1000028129,124302,DETERGENTE BOLIVAR ACTIVE CARE*450GR,N/A,N/A,0,0
1000016655,124303,DETERGENTE OPAL ULTRA FLORAL*60UND*140GR,N/A,N/A,0,0
1000028662,124304,DETERGENTE MARSELLA PROFESIONAL*13.5KG,N/A,N/A,0,0
1000024723,124305,DETERGENTE BOLIVAR BABY & KIDS*60UND*140GR,N/A,N/A,0,0
1000008184,124306,DETERGENTE BOLIVAR ACTIVE CARE FLORAL*750GR,N/A,N/A,0,0
1000008558,124307,DETERGENTE BOLIVAR COLORES*750GR,N/A,N/A,0,0
1000008859,124308,DETERGENTE BOLIVAR COLORES*2.4KG,N/A,N/A,0,0
1000002120,124310,DETERGENTE BOLIVAR EVOLUTION*750GR,N/A,N/A,0,0
1000028859,124311,DETERGENTE BOLIVAR EVOLUTION*2.4KG,N/A,N/A,0,0
1000028578,124313,DETERGENTE BOLIVAR MATIC*450GR,N/A,N/A,0,0
1000034830,124314,DETERGENTE BOLIVAR MATIC*750GR,N/A,N/A,0,0
1000008167,124315,DETERGENTE BOLIVAR MATIC*2.4KG,N/A,N/A,0,0
1000018534,124316,DETERGENTE BOLIVAR MATIC*4.2KG,N/A,N/A,0,0
1000028587,124317,DETERGENTE MARSELLA JAZMIN Y ROSAS *450GR,N/A,N/A,0,0
1000020099,124318,DETERGENTE MARSELLA JAZMIN Y ROSAS *750GR,N/A,N/A,0,0
1000011855,124319,DETERGENTE MARSELLA LAVANDA Y ROSAS*450GR,N/A,N/A,0,0
1000028136,124320,DETERGENTE MARSELLA LAVANDA Y ROSAS*60UND*140GR,N/A,N/A,0,0
1000012329,124321,DETERGENTE MARSELLA LAVANDA Y ROSAS *750GR,N/A,N/A,0,0
1000007747,124322,DETERGENTE OPAL ADVANCE*450GR,N/A,N/A,0,0
1000018847,124323,DETERGENTE OPAL ADVANCE*750GR,N/A,N/A,0,0
1000018378,124324,DETERGENTE OPAL ADVANCE*2.4KG,N/A,N/A,0,0
1000031176,124325,DETERGENTE OPAL ADVANCE*4.2KG,N/A,N/A,0,0
1000012343,124326,DETERGENTE OPAL ANTIBAC PLUS*450GR,N/A,N/A,0,0
1000008802,124327,DETERGENTE OPAL ANTIBAC PLUS*2.4KG,N/A,N/A,0,0
30007082,124328,DETERGENTE OPAL MANCHAS IMPOSIBLES*2.4KG,N/A,N/A,0,0
1000020099,124329,DETERGENTE OPAL ULTRA FLORAL*750GR,N/A,N/A,0,0
1000012287,124330,DETERGENTE OPAL ULTRA FLORAL*2.4KG,N/A,N/A,0,0
1000019379,124331,DETERGENTE OPAL ULTRA FLORAL*4.2KG,N/A,N/A,0,0
1000018850,124332,DETERGENTE OPAL ULTRA*450GR,N/A,N/A,0,0
1000020099,124334,DETERGENTE SAPOLIO FLORAL*750GR,N/A,N/A,0,0
1000028458,124335,DETERGENTE SAPOLIO LIMON*750GR,N/A,N/A,0,0
1000018865,124364,DETERGENTE OPAL MANCHAS IMPOSIBLES*450GR,N/A,N/A,0,0
30002317,124365,DETERGENTE OPAL MANCHAS IMPOSIBLES*750GR,N/A,N/A,0,0
1000012198,124367,DETERGENTE PATITO LIMON*640GR,N/A,N/A,0,0
1000008730,124368,DETERGENTE PATITO LIMON 5.5KG,N/A,N/A,0,0
