COD_PROD,DESC_PROD,EAN_13,CATEGORIA_PROD,FAMILIA_PROD,MARCA_PROD,SEGMENTO_PROD,UND_X_CAJA,PESO_X_UND,PRESENTACION_PROD,ESTADO_PROD
3107049,ACEIT. CIL FS EULIG 5LT 1BDN,7750243029995,Aceites,CIL FS,CIL,AASS Gastronomía,1,4.578,5L,O
3107050,ACEIT. CIL 200CC 24BOT,0.0,Aceites,CIL Domestico,CIL,Core,24,0.183,200mL,O
3107052,ACEIT. CIL FS 5L 4BDN,7750243055741,Aceites,CIL FS,CIL,AASS Gastronomía,1,4.578,5L,0.0
3107054,ACEIT. CIL 900ML 12BOT,7750243068055,Aceites,CIL Domestico,CIL,Core,12,0.824,1L,Z4
3107503,ACEITE CIL 1L 12BOT,0.0,Aceites,CIL Domestico,CIL,Core,12,0.92,990mL,O
3108000,ACEIT. PREC. UNO VEGETAL 900ML 12BOT,7750243048477,Aceites Maquila,Precio Uno Clasico,Precio Uno,Value,12,0.824,900mL,O
3109000,ACEIT. MERKAT VEGETAL 900ML 12BOT,7750243050562,Aceites Maquila,Merkat Clasico,Merkat,Value,12,0.824,900mL,O
3110000,ACEIT. WONG 900ML 12BOT,7750243036078,Aceites Maquila,Wong Clasico,Wong,Value,12,0.824,900mL,O
3111000,ACEIT. METRO 900ML 12BOT,7750243036085,Aceites Maquila,Metro Clasico,Metro,Value,12,0.824,900mL,O
3111001,ACEIT. MAX TE CONVIENE 900ML 12BOT,7750243036733,Aceites Maquila,Maxima Clasico,Maxima,Value,12,0.824,900mL,O
3112000,ACEIT. TOTTUS VEGETAL 1LT 12BOT,7750243035101,Aceites Maquila,Tottus Clasico,Tottus,Value,12,0.916,1L,O
3112001,ACEIT. TOTTUS GIRASOL 900ML 12BOT,2000412975079,Aceites Maquila,Tottus Clasico,Tottus,Value,12,0.824,900mL,O
3112002,ACEIT. TRI-A CO 900ML 12BOT,7750243060042,Aceites,Tria Domestico,Tria,Value,12,0.824,900mL,EA
3112003,ACEIT. NORCHEFF CO 900ML 12BOT,7750243060172,Aceites,Norcheff Domestico,Norcheff,Value,12,0.824,900mL,0.0
3112004,ACEIT. TRI-A CO INV 900ML 12BOT,7750243060042,Aceites,Tria Domestico,Tria,Value,12,0.824,900mL,EA
3112005,ACEIT. NORCHEFF CO INV 900ML 12BOT,7750243060172,Aceites,Norcheff Domestico,Norcheff,Value,12,0.824,900mL,E
3112006,ACEITE TRI A CN 900ML 12BOT,7750243065092,Aceites,Tria Domestico,Tria,Value,12,0.824,900mL,O
3112007,ACEIT. NORCHEFF CN 900ML 12BOT,7750243065108,Aceites,Norcheff Domestico,Norcheff,Value,12,0.824,900mL,O
3112008,ACEIT. NORCHEFF CC 900ML 12BOT,7750243066259,Aceites,Norcheff Domestico,Norcheff,Value,12,0.824,900mL,O
3112009,ACEIT. TRI-A CC 900ML 12BOT,7750243066266,Aceites,Tria Domestico,Tria,Value,12,0.824,900mL,EA
3112011,ACEIT. MIRASOL CC 900ML 12BOT,7750243072113,Aceites,Mirasol Domestico,Mirasol,Value,12,0.824,1L,0.0
3112014,ACEIT. MIRASOL 900ML 12BOT CBB,7750243072144,Aceites,Mirasol Domestico,Mirasol,Value,12,0.828,900mL,Z4
3120002,ACEIT. NORCHEFF VEGET 1LT 12BOT,7750243037402,Aceites,Norcheff Domestico,Norcheff,Value,12,0.916,900mL,O
3120008,ACEIT. NORCHEFF VEGET CC 1LT 12BOT,7750243057646,Aceites,Norcheff Domestico,Norcheff,Value,12,0.916,900mL,O
3120009,ACEITE NORCHEFF VEGETAL CO 1L 12BOT,7750243058995,Aceites,Norcheff Domestico,Norcheff,Value,12,0.916,900mL,O
3120011,ACEITE NORCHEFF VEGETAL 1L 12BOT,7750243059428,Aceites,Norcheff Domestico,Norcheff,Value,12,0.92,900mL,O
3120012,ACEITE NORCHEFF VEGETAL 900ML 12BOT(CBB),7750243066280,Aceites,Norcheff Domestico,Norcheff,Value,12,0.828,900mL,O
3120014,ACEITE CIL 1L 12BOT,7750243070072,Aceites,CIL Domestico,CIL,Core,12,0.828,990mL,0.0
3120104,ACEITE TRI-A 100% SOYA 1L 12BOT,7750243059916,Aceites,Tria Domestico,Tria,Value,12,0.92,900mL,O
3120107,ACEITE TRI-A 100% SOYA 900 ML 12BOT(CBB),7750243066273,Aceites,Tria Domestico,Tria,Value,12,0.828,900mL,O
3125000,"ACEIT. TRI ""A"" VEGET CC 1LT 12BOT",7750243050968,Aceites,Tria Domestico,Tria,Value,12,0.916,900mL,O
3125002,"ACEIT. TRI ""A"" VEGET CN 1LT 12BOT",7750243057776,Aceites,Tria Domestico,Tria,Value,12,0.916,900mL,O
3125003,ACEITE TRI-A VEGETAL CO 1L 12BOT,7750243059008,Aceites,Norcheff Domestico,Norcheff,Value,12,0.916,900mL,O
3125995,ACEIT. NICOLINI 900ML 12BOT NUE,7750243068062,Aceites,Nicolini Domestico,Nicolini,Core,12,0.916,1L,EA
3125996,ACEIT. NICOLINI 200ML 24BOT,7750243072892,Aceites,Nicolini Domestico,Nicolini,Core,24,0.183,200mL,EA
3125997,ACEIT. NICOLINI 500ML 24BOT,7750243072908,Aceites,CIL Domestico,CIL,Core,24,0.458,500mL,0.0
3125999,ACEIT. NICOLINI 900 ML 12BOT,7750243068062,Aceites,Nicolini Domestico,Nicolini,Core,12,0.824,1L,EA
3126000,ACEIT. NICOLINI A 1LT 12BOT,0.0,Aceites,Nicolini Domestico,Nicolini,Core,12,0.916,1L,O
3126001,ACEIT. SAO 200ML 24BOT AD,7759231000084,Aceites,Sao Domestico,Sao,Core,24,0.184,200mL,O
3126002,ACEIT. SAO 5L 4BDN AD,7759231000015,Aceites,Sao FS,Sao,AASS Gastronomía,1,4.6,5L,O
3126003,ACEIT. IDEAL 200ML 24BOT AD,7759231000152,Aceites,Ideal Domestico,Ideal,Core,24,0.184,200mL,O
3126004,ACEIT. IDEAL NATURAL 5L 4BDN AD,7759231000312,Aceites,Ideal FS,Ideal,AASS Gastronomía,1,4.6,5L,O
3126005,ACEIT. IDEAL  20L 1BLD AD,7759231000183,Aceites,Ideal FS,Ideal,AASS Gastronomía,1,18.4,20L,O
3126006,ACEIT. SAO 1LT 12BOT AD,7759231000251,Aceites,Sao Domestico,Sao,Core,12,0.92,1L,O
3126007,ACEIT. SAO 500ML 24BOT AD,7759231000664,Aceites,Sao Domestico,Sao,Core,24,0.46,500mL,O
3126008,ACEIT. SAO 3L 6BDN AD,7759231000275,Aceites,Sao Domestico,Sao,Core,1,2.76,3L,O
3126009,ACEIT. IDEAL NATURAL 1LT 12BOT AD,7759231000305,Aceites,Ideal Domestico,Ideal,Core,12,0.92,1L,O
3126010,ACEIT. IDEAL NATURAL 500ML 24BOT AD,7759231000299,Aceites,Ideal Domestico,Ideal,Core,24,0.46,500mL,O
3126011,ACEIT. IDEAL NATURAL 3L 6BDN AD,7759231000091,Aceites,Ideal Domestico,Ideal,Core,1,2.76,3L,O
3126012,ACEIT. IDEAL GIRASOL 1LT 12BOT AD,7790070219374,Aceites,Ideal Domestico,Ideal,Core,12,0.92,1L,O
3126013,ACEIT. SAO GIRASOL 1LT 12BOT AD,7759231000657,Aceites,Sao Domestico,Sao,Core,12,0.92,1L,O
3126014,ACEIT. MIRASOL 1LT 12BOT AD,7759231000176,Aceites,Mirasol Domestico,Mirasol,Value,12,0.92,1L,O
3126015,ACEIT. SAO SOYA GRANEL AD,0.0,Aceites,Sao Industrias,Sao,AASS Industrias,1,1.0,Granel,O
3126016,ACEIT. SAO SOYA 200LT AD,0.0,Aceites,Sao Industrias,Sao,AASS Industrias,1,0.92,200L,O
3126017,ACEIT. LIZETH 1LT 12BOT AD,7759231000138,Aceites,Lizeth Domestico,Lizeth,Value,12,0.92,1L,O
3126018,ACEIT. LOS RIOS 1LT 12BOT AD,7759231000442,Aceites,Los Rios Domestico,Los Rios,Value,12,0.92,1L,O
3126019,ACEIT. FULGOR 1LT 12BOT AD,7759231000459,Aceites,Fulgor Domestico,Fulgor,Value,12,0.92,1L,O
3126020,ACEIT. TAIPA 1LT 12BOT AD,7759231000350,Aceites,Taipa Domestico,Taipa,Value,12,0.92,1L,O
3126021,ACEIT. TAIPA 500ML 24BOT AD,7759231000343,Aceites,Taipa Domestico,Taipa,Value,24,0.46,500mL,O
3126022,ACEIT. TAIPA 5L 4BDN AD,7759231000572,Aceites,Taipa FS,Taipa,AASS Gastronomía,1,4.6,5L,O
3126023,ACEIT. SABROSA 1LT 12BOT AD,7759231000046,Aceites,Sabrosa Domestico,Sabrosa,Core,12,0.92,1L,O
3126024,ACEIT. SAO PACK 5L 4BDN AD,7759231000589,Aceites,Sao FS,Sao,AASS Gastronomía,4,5.52,5L,O
3126025,ACEIT. SAO 18L 1BLD AD,7759231000206,Aceites,Sao FS,Sao,AASS Gastronomía,1,16.56,18L,O
3126026,ACEIT. SAO POWER 20L 1BLD AD,7759231000596,Aceites,Sao FS,Sao,AASS Gastronomía,1,18.4,20L,O
3126027,ACEIT. IDEAL PREMIUM GIRASOL 20L 1BLD AD,7759231000619,Aceites,Ideal FS,Ideal,AASS Gastronomía,1,18.4,20L,O
3126028,ACEIT. SAO GIRASOL 200LT AD,0.0,Aceites,Sao Industrias,Sao,AASS Industrias,1,184.0,200L,O
3126029,ACEIT. SAO 500ML 12BOT AD,7759231000664,Aceites,Sao Domestico,Sao,Core,12,0.46,500mL,O
3126030,ACEIT. SAO 200ML 24BOT,7750243063982,Aceites,Sao Domestico,Sao,Core,24,0.184,200mL,O
3126031,ACEIT. SAO FS 5L 4BDN,7750243064163,Aceites,Sao FS,Sao,AASS Gastronomía,4,4.578,5L,O
3126032,ACEIT. IDEAL 200ML 24BOT,7750243063975,Aceites,Ideal Domestico,Ideal,Core,24,0.183,200mL,O
3126033,ACEIT. IDEAL NATURAL 5L 4BDN,0.0,Aceites,Ideal FS,Ideal,AASS Gastronomía,1,4.578,5L,O
3126034,ACEIT. IDEAL  20L 1BLD,0.0,Aceites,Ideal FS,Ideal,AASS Gastronomía,1,18.31,20L,O
3126035,ACEIT. SAO 1LT 12BOT,7750243064095,Aceites,Sao Domestico,Sao,Core,12,0.916,1L,AP
3126036,ACEIT. SAO 500ML 24BOT,7750243063968,Aceites,Sao Domestico,Sao,Core,24,0.46,500mL,O
3126037,ACEIT. SAO 3L 6BDN,7750243064149,Aceites,Sao Domestico,Sao,Core,1,2.76,3L,O
3126038,ACEIT. IDEAL NATURAL 1LT 12BOT,0.0,Aceites,Ideal Domestico,Ideal,Core,12,0.916,1L,O
3126039,ACEIT. IDEAL NATURAL 500ML 24BOT,7750243064118,Aceites,Ideal Domestico,Ideal,Core,24,0.46,500mL,O
3126040,ACEIT. IDEAL NATURAL 3L 6BDN,7750243064132,Aceites,Ideal Domestico,Ideal,Core,6,2.76,3L,O
3126041,ACEIT. IDEAL GIRASOL 1LT 12BOT,0.0,Aceites,Ideal Domestico,Ideal,Core,12,0.916,1L,O
3126042,ACEIT. SAO GIRASOL 1LT 12BOT,0.0,Aceites,Sao Domestico,Sao,Core,12,0.916,1L,O
3126043,ACEIT. MIRASOL 1L 12BOT,7750243078153,Aceites,Mirasol Domestico,Mirasol,Value,12,0.92,1L,0.0
3126044,ACEIT. SAO SOYA GRANEL CON ANTIOXIDANTE,0.0,Aceites,Sao Industrias,Sao,AASS Industrias,1,1.0,Granel,O
3126045,ACEIT. SAO SOYA 200LT,0.0,Aceites,Sao Industrias,Sao,AASS Industrias,1,0.92,200L,O
3126046,ACEIT. IDEAL NATURAL 500ML 24BOT COPSA,0.0,Aceites,Ideal Domestico,Ideal,Core,24,0.46,500mL,O
3126047,ACEIT. IDEAL NATURAL 3L 6BDN AD,0.0,Aceites,Ideal Domestico,Ideal,Core,6,2.76,3L,O
3126048,ACEIT. MIRASOL CN 900ML 12BOT,7750243066495,Aceites,Mirasol Domestico,Mirasol,Value,12,0.824,1L,0.0
3126049,ACEIT. SAO 500ML 24BOT COPSA,0.0,Aceites,Sao Domestico,Sao,Core,24,0.46,500mL,O
3126050,ACEIT. SAO SOYA GRANEL COPSA,0.0,Aceites,Sao Industrias,Sao,AASS Industrias,1,1.0,Granel,O
3126051,ACEIT. IDEAL GIRASOL 900 ML 12BOT,0.0,Aceites,Ideal Domestico,Ideal,Core,12,0.824,1L,O
3126052,ACEIT. SAO GIRASOL 900 ML 12BOT,0.0,Aceites,Sao Domestico,Sao,Core,12,0.824,1L,O
3126053,ACEIT. IDEAL NATURAL 900 ML 12BOT,0.0,Aceites,Ideal Domestico,Ideal,Core,12,0.824,1L,O
3126054,ACEIT. SAO 900ML 12BOT,7750243068109,Aceites,Sao Domestico,Sao,Core,12,0.824,1L,0.0
3126055,ACEIT. SAO 3L 6BDN CBB,7750243068222,Aceites,Sao Domestico,Sao,Core,6,2.753,3L,O
3126056,ACEIT. IDEAL SOYA GRANEL,0.0,Aceites,Ideal Industrias,Ideal,AASS Industrias,1,1.0,Granel,0.0
3126057,ACEIT. MIRASOL 200ML 24BOT,7750243073189,Aceites,Mirasol Domestico,Mirasol,Value,24,0.183,200mL,0.0
3126058,ACEIT. NICOLINI 3L 6BDN CBB,7750243073462,Aceites,Nicolini Domestico,Nicolini,Core,1,2.753,3L,0.0
3126059,ACEIT. IDEAL SOYA ANTIOX GRANEL,0.0,Aceites,Ideal Industrias,Ideal,AASS Industrias,1,1.0,Granel,0.0
3201000,CONSE. PRIM FIL ATUN VENTRESC 125G 50LTA,7750243049641,Conservas,Primor Atun,Primor,Core,50,0.125,125g,O
3201001,FILETE ATUN PRIMOR 170GR 48LTA,7750243049658,Conservas,Primor Atun,Primor,Core,48,0.17,170g,EA
3201002,TROZOS ATUN PRIMOR 170GR 48LTA,7750243049665,Conservas,Primor Atun,Primor,Core,48,0.17,140g,EA
3201003,SOLIDO ATUN PRIMOR 170GR 48LTA,7750243049672,Conservas,Primor Atun,Primor,Core,48,0.17,170g,EA
3201005,FILT+TROZ ATUN PRIMOR 12PCK TAPER VIDRIO,7750243053099,Conservas,Primor Atun,Primor,Core,12,0.34,170g,O
3201006,CONSE. PRIM FILETE ATUN 170G 8PCK 6LTA,7750243053693,Conservas,Primor Atun,Primor,Core,8,1.02,6x170g,O
3201007,CONSE. PRIM TROZOS ATUN 170G 8PCK 6LTA,7750243053709,Conservas,Primor Atun,Primor,Core,8,1.02,6x170g,O
3201008,CONS.PRIM FILT+TROZ ATUN 10PCK INFLABLE,7750243054652,Conservas,Primor Atun,Primor,Core,10,0.34,170g,O
3201009,LOMITO ATUN PRIMOR 170GR.48LTA,7750243055048,Conservas,Primor Atun,Primor,Core,48,0.17,170g,O
3201010,CONSE. PRIM SOLIDO ATUN 170G 8PCK 6LTA,7750243057370,Conservas,Primor Atun,Primor,Core,8,1.02,6x170g,O
3201011,DISPLAY FILETE ATÚN 240G X 3 LATAS X 80G,7750243058001,Conservas,Primor Atun,Primor,Core,3,0.08,240g,O
3201012,TROCITOS DE ATÚN PRIMOR 70 GR 12 BOL,7750243059015,Conservas,Primor Atun,Primor,Core,12,0.07,70g,O
3201013,CONSE. PRIM FILETE ATUN 24PCK 2LT 170G,7750243059442,Conservas,Primor Atun,Primor,Core,24,0.34,170g,O
3201014,FILETE ATUN PRIMOR 24PCK 2LTA170GR+TAPER,7750243059282,Conservas,Primor Atun,Primor,Core,24,0.34,170g,O
3201015,FILETE ATUN PRIMOR 3LTA+TOALLA 12PCK,7750243064880,Conservas,Primor Atun,Primor,Core,12,0.51,3x170g +regalo,EA
3201017,SOLIDO ATUN PRIMOR 170GR 48LTA LAS2,7750243066549,Conservas,Primor Atun,Primor,Core,48,0.17,140g,EA
3201019,TROZOS ATUN PRIMOR 170GR 48LTA LAS2,7750243066556,Conservas,Primor Atun,Primor,Core,48,0.17,140g,EA
3201020,FILETE ATUN PRIMOR 170GR 48LTA LAS2,7750243066563,Conservas,Primor Atun,Primor,Core,48,0.17,170g,EA
3201021,LOMITO ATUN PRIMOR 170GR 48LTA LAS2,7750243066570,Conservas,Primor Atun,Primor,Core,48,0.17,170g,O
3201022,FILETE ATUN PRIMOR EN AGUA Y SAL 140GR,7750243071581,Conservas,Primor Atun,Primor,Core,48,0.14,140g,O
3201023,SOLIDO ATUN PRIMOR 170GR 48LTA,7750243072298,Conservas,Primor Atun,Primor,Core,48,0.14,140g,0.0
3201024,TROZOS ATUN PRIMOR 140GR 48LTA LAS3,7750243072304,Conservas,Primor Atun,Primor,Core,48,0.14,140g,N
3201025,FILETE ATUN PRIMOR 140GR 48LTA LAS3,7750243072311,Conservas,Primor Atun,Primor,Core,48,0.14,140g,Z4
3201026,LOMITO ATUN PRIMOR 140GR 48LTA LAS3,7750243072328,Conservas,Primor Atun,Primor,Core,48,0.14,140g,Z7
3201028,CONSE. PRIM TROZOS ATUN 140G 8PCK 6LTA,7750243076357,Conservas,Primor Atun,Primor,Core,8,0.84,140g,0.0
3201029,CONSE. PRIM FILETE ATUN 140G 8PCK 6LTA,7750243076364,Conservas,Primor Atun,Primor,Core,8,0.84,140g,0.0
3202000,CONSE. NICOLINI FILETE ATUN 170GR 48LTA,7750243057851,Conservas,Nicolini Atun,Nicolini,Core,48,0.17,140g,EA
3202001,CONSE. NICOLINI TROZOS ATUN 170GR 48LTA,7750243057868,Conservas,Nicolini Atun,Nicolini,Core,48,0.17,170g,O
3202002,CONSE. NICOLINI GRATED ATUN 170GR 48LTA,7750243057875,Conservas,Nicolini Atun,Nicolini,Core,48,0.17,140g,EA
3202004,PACK DE ATUN PRIMOR 16PACK 1CJA + TP.CEB,7750243059978,Conservas,Primor Atun,Primor,Core,16,0.51,3x170g +regalo,E
3202005,PACK DE ATUN PRIMOR 16PACK 1CJA + TP.TOM,7750243060158,Conservas,Primor Atun,Primor,Core,16,0.51,3x170g +regalo,E 
3202006,PACK DE ATUN PRIMOR 16PACK 1CJA + TP.LIM,7750243060165,Conservas,Primor Atun,Primor,Core,16,0.51,3x170g +regalo,E
3202007,TRIPACK ATUN PRIMOR 14PACK1CJA + EXPRI.,7750243062343,Conservas,Primor Atun,Primor,Core,14,0.51,3x170g +regalo,O
3202008,TRIPACK ATUN NICOLINI+RECETARIO 12PCK1CJ,7750243063784,Conservas,Nicolini Atun,Nicolini,Core,12,0.51,3x170g +regalo,O
3202009,PACK ATUN PRIMOR+TAPER+GALLETA 12PCK1CJA,7750243063791,Conservas,Primor Atun,Primor,Core,12,0.21,170g + regalo,O
3202010,FILETE ATUN NICOLINI 170GR 48LTA LAS2,7750243066587,Conservas,Nicolini Atun,Nicolini,Core,60,0.17,160g,O
3202011,TROZOS ATUN NICOLINI 170GR 48LTA LAS2,7750243066594,Conservas,Nicolini Atun,Nicolini,Core,48,0.17,170g,EA
3202012,GRATED ATUN NICOLINI 170GR 48LTA LAS2,7750243066600,Conservas,Nicolini Atun,Nicolini,Core,48,0.17,160g,O
3202013,FILETE ATUN NICOLINI 160GR 48LTA,7750243066617,Conservas,Nicolini Atun,Nicolini,Core,48,0.16,140g,EA
3202014,TROZOS ATUN NICOLINI 160GR 48LTA,7750243066624,Conservas,Nicolini Atun,Nicolini,Core,48,0.16,160g,EA
3202015,GRATED ATUN NICOLINI 160GR 48LTA,7750243066631,Conservas,Nicolini Atun,Nicolini,Core,48,0.16,160g,EA
3202016,PACK ATUN PRIMOR TR 16PACK 1CJA + TP.TOM,7750243067959,Conservas,Primor Atun,Primor,Core,16,0.51,3x170g +regalo,O
3202017,PACK DE ATUN PRIMOR 16PACK 1CJA + TP.AJO,7750243070829,Conservas,Primor Atun,Primor,Core,16,0.42,3x170g +regalo,E
3202018,PACK DE ATUN PRIMOR 16PACK 1CJA + TP.PIM,7750243070836,Conservas,Primor Atun,Primor,Core,16,0.51,3x170g +regalo,E
3202019,FILETE ATUN NICOLINI 140GR 48LTA LAS3,7750243072335,Conservas,Nicolini Atun,Nicolini,Core,48,0.14,140g,0.0
3202020,TROZOS ATUN NICOLINI 140GR 48LTA LAS3,7750243072342,Conservas,Nicolini Atun,Nicolini,Core,48,0.14,140g,0.0
3202021,GRATED ATUN NICOLINI 140GR 48LTA LAS3,7750243072359,Conservas,Nicolini Atun,Nicolini,Core,48,0.14,140g,Z6
3300009,SALSA. ALACEN CREM HUANC 12x450G,0.0,Salsas,Alacena Huancaina,Alacena,Core,12,0.45,400g,O
3300010,SALSA. ALACEN CREM HUANC 24X90G,0.0,Salsas,Alacena Huancaina,Alacena,Core,24,0.09,85g,O
3300011,SALSA. ALACEN CREM HUANC 6x900G,0.0,Salsas,Alacena Huancaina,Alacena,Core,6,0.9,900g,O
3300014,SALSA. TARÍ CREM DE AJI 10GR 240UND,7750243030311,Salsas,Alacena Tari FS,Alacena,AASS Gastronomía,240,0.01,8g,O
3300015,SALSA. TARÍ CREM DE AJI 85GR 24UND,7750243030328,Salsas,Alacena Tari,Alacena,Core,24,0.085,85g,O
3300016,SALSA. TARÍ CREM DE AJI 400GR 12UND,7750243030335,Salsas,Alacena Tari,Alacena,Core,12,0.4,400g,O
3300017,CREMA DE AJI TARI 85GR 24DPK,7750243030328,Salsas,Alacena Tari,Alacena,Core,24,0.085,85g,Z4
3300018,CREMA DE AJI TARI 400GR 12DPK,7750243030335,Salsas,Alacena Tari,Alacena,Core,12,0.4,400g,O
3300024,SALSA. ALACEN CREM HUANC 85GR 24BOL,7750243043915,Salsas,Alacena Huancaina,Alacena,Core,24,0.085,85g,O
3300025,SALSA. ALACEN CREM HUANC 400GR 12BOL,7750243042932,Salsas,Alacena Huancaina,Alacena,Core,12,0.4,400g,O
3300026,MAYONESA ALACENA 2x1.9KG 1BLD,7750243045650,Salsas,Alacena Mayonesa FS,Alacena,AASS Gastronomía,1,3.8,3.8kg,O
3300027,SALSA. ALACEN MAYONESA 10CC 240UND,7750243047074,Salsas,Alacena Mayonesa FS,Alacena,AASS Gastronomía,240,0.009,8g,O
3300029,SALSA. ALACEN MAYONESA 10CC 240UND,7750243047074,Salsas,Alacena Mayonesa FS,Alacena,AASS Gastronomía,240,0.009,8g,O
3300030,SALSA. DON VITT ROJA 400GR 12UND,7750243038973,Salsas,Don Vittorio Salsa R,Don Vittorio,Core,12,0.4,400g,O
3300040,SALSA. DON VITT ROJA 200GR 12UND,7750243043816,Salsas,Don Vittorio Salsa R,Don Vittorio,Core,12,0.2,200g,O
3300042,SALSA. ALACEN TOMATE 160GR 24UND,7750243045940,Salsas,Nicolini Salsa de To,Nicolini,Core,24,0.16,160g,O
3300044,SALSA. NICOLINI TOMAT 160GR 24BOL,7750243053754,Salsas,Nicolini Salsa de To,Nicolini,Core,24,0.16,160g,O
3300046,SALSA. DV ROJ 200G+FID 400G 15PCK 600G,7750243049085,Salsas,Don Vittorio Salsa R,Don Vittorio,Core,15,0.6,400g,O
3300047,2HUANC 85G + FID.DV 400 G x 14PCK 570G,7750243049092,Salsas,Alacena Huancaina,Alacena,Core,14,0.57,85g,O
3300048,SALSA. DON VITT VERD COMP 390GR 12BOL,7750243053785,Salsas,Don Vittorio Salsa V,Don Vittorio,Core,12,0.39,390g,O
3300049,SALSA. DON VITT VERD COMP 190GR 12BOL,7750243053792,Salsas,Don Vittorio Salsa V,Don Vittorio,Core,12,0.19,190g,O
3300050,SALSA. ALACEN MAYONESA 115CC 24BOL,0.0,Salsas,Alacena Mayonesa,Alacena,Core,24,0.109,95g,O
3300053,SALSA. ALACEN MAYONESA 100CC 24BOL,7750243046091,Salsas,Alacena Mayonesa,Alacena,Core,24,0.095,95g,O
3300054,SALSA. ALACEN MAYONESA 200CC 12BOL,7750243046107,Salsas,Alacena Mayonesa,Alacena,Core,12,0.19,190g,O
3300055,SALSA. ALACEN MAYONESA 500CC 12BOL,7750243046114,Salsas,Alacena Mayonesa,Alacena,Core,12,0.475,475g,O
3300056,SALSA. ALACEN MAYONESA 1000CC 6BOL,7750243046121,Salsas,Alacena Mayonesa,Alacena,Core,6,0.95,950g,O
3300057,SALSA. ALACEN MAYO LIGHT 100CC 24BOL,7750243046138,Salsas,Alacena Mayonesa Lig,Alacena,Core,24,0.1,100g,O
3300058,SALSA. ALACEN MAYO LIGHT 500CC 12BOL,7750243046145,Salsas,Alacena Mayonesa Lig,Alacena,Core,12,0.5,500g,O
3300059,SALSA. ALACEN MAYO LIGHT 1000CC 6BOL,0.0,Salsas,Alacena Mayonesa Lig,Alacena,Core,6,1.0,400g,O
3300060,SALSA. ALACEN GOLF 85CC 24BOL 1CJA,7750243043939,Salsas,Alacena Golf,Alacena,Core,24,0.088,85g,O
3300068,SALSA. ALACEN GOLF 85GR 24DPK 1CJA,7750243043939,Salsas,Alacena Golf,Alacena,Core,24,0.081,85g,O
3300069,SALSA. ALACEN MAYONESA 8GR 240UND,7750243057943,Salsas,Alacena Mayonesa FS,Alacena,AASS Gastronomía,240,0.008,8g,EA
3300070,SALSA. ALACEN AJI MOLID 85GR 12BOL 1CJA,7750243043953,Salsas,Alacena Aji Molido,Alacena,Core,12,0.085,100g,O
3300071,SALSA. NICOLINI CHAPULIN 80GR 24DPK,7750243054607,Salsas,Nicolini Pasta de To,Nicolini,Core,24,0.08,80g,O
3300072,SALSA. NICOLINI PAST TOM 120GR 24DPK,7750243054614,Salsas,Nicolini Pasta de To,Nicolini,Core,24,0.12,120g,O
3300074,SALSA. ALACEN MAYONESA 95G 24DPK,7750243046091,Salsas,Alacena Mayonesa,Alacena,Core,24,0.095,95g,O
3300075,SALSA. ALACEN MAYONESA 190GR 12DPK,7750243046107,Salsas,Alacena Mayonesa,Alacena,Core,12,0.19,190g,Z4
3300076,MAYONESA ALACENA 475GR.12DPK,7750243046114,Salsas,Alacena Mayonesa,Alacena,Core,12,0.475,475g,O
3300077,SALSA. ALACEN MAYONESA 950GR 6DPK,7750243046121,Salsas,Alacena Mayonesa,Alacena,Core,6,0.952,850g,O
3300078,SALSA. ALACEN MAYO LIGHT 100GR 24DPK,7750243046138,Salsas,Alacena Mayonesa Lig,Alacena,Core,24,0.095,100g,O
3300079,SALSA. ALACEN MAYO LIGHT 500GR 12DPK,7750243046145,Salsas,Alacena Mayonesa Lig,Alacena,Core,12,0.5,500g,O
3300080,SALSA. ALACEN ROCOT 85GR 12BOL 1CJA,7750243043960,Salsas,Alacena Salsas Pican,Alacena,Core,12,0.085,85g,O
3300081,SALSA ROCOTO ALACENA ESP. JAYA 85G.24BOL,7750243053266,Salsas,Alacena Salsa de Roc,Alacena,Core,24,0.085,85g,O
3300086,SALSA AJI MOLIDO ALACENA 85GR.24DPK,7750243043953,Salsas,Alacena Aji Molido,Alacena,Core,24,0.085,100g,O
3300087,SALSA ROCOTO ALACENA 85GR 24DPK,7750243043960,Salsas,Alacena Salsas Pican,Alacena,Core,24,0.085,85g,Z4
3300088,SALSA. ALACEN MAYONESA 950GR 6DPK AS,7750243057608,Salsas,Alacena Mayonesa FS,Alacena,AASS Gastronomía,6,0.95,950g,O
3300091,SALSA. ALACEN KETCHUP BALDE 4KG,7750243039239,Salsas,Alacena Ketchup FS,Alacena,AASS Gastronomía,1,4.0,4kg,O
3300092,SALSA. ALACEN KETCHUP 380GR 12BOL 1CJA,7750243043977,Salsas,Alacena Ketchup,Alacena,Core,12,0.38,380g,O
3300096,SALSA. ALACEN KETCHUP 100GR 24DPK,7750243003070,Salsas,Alacena Ketchup,Alacena,Core,24,0.1,100g,Z4
3300097,SALSA. ALACEN KETCHUP 380GR 12DPK,7750243043977,Salsas,Alacena Ketchup,Alacena,Core,12,0.38,380g,O
3300098,SALSA. TARÍ CREM DE AJI 10GR 240UND,7750243057998,Salsas,Alacena Tari FS,Alacena,AASS Gastronomía,240,0.008,8g,EA
3300102,SALSA. ALACEN SANKA 85GR 24DPK,0.0,Salsas,Alacena Sanka,Alacena,Core,24,0.085,85g,O
