COD_DISTRIBUIDORA,COD_PROD_DISTRIBUIDOR,COD_PROD_MAESTRO,FECHA_REGISTRO,USUARIO
1000012341,004A98,8301019,00:00.0,Alicorp
1000008721,004B22,8301019,00:00.0,Alicorp
1000021615,004D08,8301019,00:00.0,Alicorp
1000010245,4.00E+44,8301019,00:00.0,Alicorp
1000024730,004A99,8301022,00:00.0,Alicorp
1000023530,004F61,8301043,00:00.0,Alicorp
1000012354,10049,8301102,00:00.0,Alicorp
1000007672,10050,8301104,00:00.0,Alicorp
1000018636,5262,8301108,00:00.0,Alicorp
1000016707,004G33,8301109,13:41.7,Alicorp
1000009118,5261,8301110,00:00.0,Alicorp
1000028858,10051,8301256,00:00.0,Alicorp
1000016707,10052,8301258,00:00.0,Alicorp
1000028585,5274,8303011,00:00.0,Alicorp
1000024166,5244,8303012,00:00.0,Alicorp
1000008730,5245,8303013,00:00.0,Alicorp
1000028586,5275,8303013,00:00.0,Alicorp
1000009363,5283,8303027,00:00.0,Alicorp
1000004314,5270,8303029,00:00.0,Alicorp
30002600,5372,8303031,00:00.0,Alicorp
1000019379,5293,8303032,00:00.0,Alicorp
1000016655,5271,8303045,00:00.0,Alicorp
1000028458,5243,8303050,00:00.0,Alicorp
1000018865,5273,8303060,00:00.0,Alicorp
1000008167,5565,8305016,00:00.0,Alicorp
1000024730,5268,8305031,00:00.0,Alicorp
1000010295,5306,8305040,00:00.0,Alicorp
1000028579,5348,8305041,00:00.0,Alicorp
1000018974,5374,8305076,00:00.0,Alicorp
1000016655,5375,8305077,00:00.0,Alicorp
1000007527,5241,8305186,00:00.0,Alicorp
1000034830,5382,8305186,00:00.0,Alicorp
1000009118,5441,8305234,00:00.0,Alicorp
1000024723,5400,8305256,00:00.0,Alicorp
1000028662,5408,8305260,00:00.0,Alicorp
1000001852,5699,8305268,00:00.0,Alicorp
1000012286,5242,8305271,00:00.0,Alicorp
1000008859,5554,8305274,00:00.0,Alicorp
1000021615,5692,8305275,00:00.0,Alicorp
1000011855,5446,8305281,00:00.0,Alicorp
1000034819,5448,8305284,00:00.0,Alicorp
1000034819,5687,8305286,00:00.0,Alicorp
1000008558,5700,8305319,00:00.0,Alicorp
30003902,5698,8305320,00:00.0,Alicorp
1000018866,5263,8306003,00:00.0,Alicorp
1000001852,5527,8306007,00:00.0,Alicorp
1000007670,5253,8306014,00:00.0,Alicorp
1000007880,5403,8306029,00:00.0,Alicorp
1000028586,5426,8306031,00:00.0,Alicorp
1000028458,5429,8306032,00:00.0,Alicorp
1000032177,5489,8306032,00:00.0,Alicorp
1000028584,5453,8306037,00:00.0,Alicorp
1000016707,5258,8309000,00:00.0,Alicorp
1000018534,5255,8309001,00:00.0,Alicorp
1000018847,5259,8309002,00:00.0,Alicorp
1000012262,5256,8309008,00:00.0,Alicorp
1000019365,5445,8309009,00:00.0,Alicorp
1000028588,5706,8309116,00:00.0,Alicorp
1000028585,5738,8309125,06:24.8,Alicorp
1000024723,5257,8309126,00:00.0,Alicorp
1000018861,5707,8309131,00:00.0,Alicorp
1000028794,5298,8312005,00:00.0,Alicorp
1000007670,5299,8312006,00:00.0,Alicorp
1000028588,5297,8312015,00:00.0,Alicorp
1000012286,5280,8312016,00:00.0,Alicorp
1000012341,5396,8315011,00:00.0,Alicorp
1000012275,5391,8315012,00:00.0,Alicorp
1000008877,5397,8315012,00:00.0,Alicorp
1000018974,5393,8315013,00:00.0,Alicorp
1000020428,5394,8315014,00:00.0,Alicorp
1000020099,5392,8315017,00:00.0,Alicorp
1000028579,5395,8315018,00:00.0,Alicorp
1000029956,5697,8315033,00:00.0,Alicorp
1000028586,5266,8315042,00:00.0,Alicorp
1000009039,5440,8315043,00:00.0,Alicorp
1000021982,5251,8315045,00:00.0,Alicorp
30003885,5439,8315046,00:00.0,Alicorp
1000018352,5444,8315047,00:00.0,Alicorp
1000021615,5265,8317002,00:00.0,Alicorp
1000012343,5795,8317012,50:33.7,Alicorp
1000009039,5248,8317013,00:00.0,Alicorp
1000004314,5288,8317014,00:00.0,Alicorp
1000009263,5564,8317016,00:00.0,Alicorp
1000002120,5294,8317017,00:00.0,Alicorp
30001508,5290,8317018,00:00.0,Alicorp
30002317,5247,8317019,00:00.0,Alicorp
1000016655,5287,8317020,00:00.0,Alicorp
1000024723,5264,8317021,00:00.0,Alicorp
1000010013,5563,8317026,00:00.0,Alicorp
1000012077,5249,8317030,00:00.0,Alicorp
1000012275,5250,8317031,00:00.0,Alicorp
1000028588,5552,8317032,00:00.0,Alicorp
1000008730,5553,8317033,00:00.0,Alicorp
1000018974,5422,8317046,00:00.0,Alicorp
1000018866,5423,8317047,00:00.0,Alicorp
1000023530,5424,8317048,00:00.0,Alicorp
1000028859,5449,8317150,00:00.0,Alicorp
1000028858,5450,8317151,00:00.0,Alicorp
1000007747,004B18,8320004,00:00.0,Alicorp
30003984,004B19,8320005,00:00.0,Alicorp
30002317,004C09,8320006,27:06.2,Alicorp
1000024731,004B25,8320007,37:49.6,Alicorp
1000019365,004B07,8320010,00:00.0,Alicorp
1000019365,004B15,8320010,00:00.0,Alicorp
1000008859,004B10,8320014,00:00.0,Alicorp
1000028858,004B08,8320015,00:00.0,Alicorp
1000007672,004B16,8320015,13:41.7,Alicorp
1000034830,5277,8320015,00:00.0,Alicorp
1000018974,004B17,8320016,00:00.0,Alicorp
1000032177,004G49,8320027,15:03.6,Alicorp
1000028578,004G50,8320028,15:03.6,Alicorp
1000008721,004G51,8320029,15:03.6,Alicorp
1000019463,004F57,8320030,00:00.0,Alicorp
1000007880,004F58,8320031,00:00.0,Alicorp
1000008549,004F15,8320032,00:00.0,Alicorp
1000028572,004B21,8320034,00:00.0,Alicorp
1000028859,004F59,8320050,00:00.0,Alicorp
1000008184,004F76,8320056,00:00.0,Alicorp
1000008549,004F77,8320057,00:00.0,Alicorp
30007082,004F75,8320058,00:00.0,Alicorp
1000004006,004C53,8320189,00:00.0,Alicorp
1000019365,004C51,8320191,00:00.0,Alicorp
1000007598,004C52,8320193,00:00.0,Alicorp
1000011384,4.00E+34,8320223,00:00.0,Alicorp
1000035585,4.00E+35,8320225,00:00.0,Alicorp
1000028760,004G02,8321091,00:00.0,Alicorp
1000012434,004G16,8321092,23:29.6,Alicorp
1000012354,004G04,8321093,00:00.0,Alicorp
1000012371,004F43,8321096,00:00.0,Alicorp
1000007672,004G03,8321098,00:00.0,Alicorp
1000018352,004G05,8321100,00:00.0,Alicorp
1000018850,004F44,8321107,00:00.0,Alicorp
1000023530,004G17,8321116,23:29.6,Alicorp
1000012329,004G06,8321117,00:00.0,Alicorp
1000018671,004F45,8321120,00:00.0,Alicorp
30002600,004G38,8321123,03:16.6,Alicorp
1000018378,004F42,8321147,00:00.0,Alicorp
1000007598,004G18,8321148,23:29.6,Alicorp
1000018534,004F41,8321150,00:00.0,Alicorp
1000028794,004F47,8321153,00:00.0,Alicorp
1000018687,004G15,8321165,23:29.6,Alicorp
1000012343,004G12,8321166,23:29.6,Alicorp
1000019448,004G01,8321167,00:00.0,Alicorp
1000018850,004G13,8321167,23:29.6,Alicorp
1000009039,004G14,8321168,23:29.6,Alicorp
1000018847,004F99,8321169,00:00.0,Alicorp
1000028760,004F98,8321170,00:00.0,Alicorp
1000012329,004G47,8321177,20:55.9,Alicorp
1000012341,004G48,8321178,20:55.9,Alicorp
1000028858,004G52,8321179,15:03.6,Alicorp
1000012371,004G53,8321180,40:50.3,Alicorp
1000009232,004G54,8321181,40:50.3,Alicorp
1000018352,5260,8325000,00:00.0,Alicorp
1000028587,5281,8325002,00:00.0,Alicorp
1000016655,5296,8325005,00:00.0,Alicorp
1000019448,5313,8325005,00:00.0,Alicorp
1000016655,5314,8325007,00:00.0,Alicorp
1000002120,5302,8325009,00:00.0,Alicorp
1000016707,5278,8325016,00:00.0,Alicorp
30002575,004D01,8326015,00:00.0,Alicorp
1000007670,4.00E+52,8326097,00:00.0,Alicorp
1000021982,4.00E+53,8326097,00:00.0,Alicorp
1000007880,004B24,8326105,00:00.0,Alicorp
1000008184,004A96,8326108,00:00.0,Alicorp
1000028579,004C99,8326108,00:00.0,Alicorp
1000028589,004B23,8326111,00:00.0,Alicorp
1000028129,004D06,8326125,00:00.0,Alicorp
1000009232,004D37,8326125,00:00.0,Alicorp
1000009263,004D42,8326125,00:00.0,Alicorp
1000018974,004F60,8326155,00:00.0,Alicorp
1000010295,004G45,8326156,04:42.4,Alicorp
1000028588,004F74,8326158,00:00.0,Alicorp
1000010013,004F73,8326159,00:00.0,Alicorp
1000009232,5479,8400492,00:00.0,Alicorp
30003885,5499,8400492,00:00.0,Alicorp
30001508,5499,8400492,00:00.0,Alicorp
1000028587,5460,8400494,00:00.0,Alicorp
1000012077,5505,8400494,00:00.0,Alicorp
1000028579,5505,8400494,00:00.0,Alicorp
1000035585,5735,8400536,44:13.8,Alicorp
1000024731,5541,8400546,00:00.0,Alicorp
1000004006,5542,8400546,00:00.0,Alicorp
1000028586,5541,8400546,00:00.0,Alicorp
1000007527,5461,8400547,00:00.0,Alicorp
1000028858,5501,8400547,00:00.0,Alicorp
1000034819,5501,8400547,00:00.0,Alicorp
1000012371,5462,8400548,00:00.0,Alicorp
1000012343,5502,8400548,00:00.0,Alicorp
1000012198,5463,8400549,00:00.0,Alicorp
1000029956,5507,8400549,00:00.0,Alicorp
1000028136,5507,8400549,00:00.0,Alicorp
1000028129,5464,8400550,00:00.0,Alicorp
1000008549,5508,8400550,00:00.0,Alicorp
1000028858,5508,8400550,00:00.0,Alicorp
1000019463,5477,8400552,00:00.0,Alicorp
1000034830,5535,8400552,13:10.4,Alicorp
1000002120,5465,8400555,00:00.0,Alicorp
1000016655,5532,8400555,00:00.0,Alicorp
1000018378,5532,8400555,00:00.0,Alicorp
1000018671,5466,8400558,00:00.0,Alicorp
1000028589,5533,8400558,00:00.0,Alicorp
1000031176,5533,8400558,00:00.0,Alicorp
30001508,5478,8400559,00:00.0,Alicorp
1000012371,5515,8400559,00:00.0,Alicorp
1000018974,5550,8400561,00:00.0,Alicorp
1000018366,5551,8400561,00:00.0,Alicorp
1000018847,5467,8400563,00:00.0,Alicorp
30001508,5498,8400563,00:00.0,Alicorp
1000028578,5498,8400563,00:00.0,Alicorp
1000008893,5540,8400567,00:00.0,Alicorp
1000029670,5543,8400567,00:00.0,Alicorp
1000019379,5468,8400579,00:00.0,Alicorp
1000012198,5503,8400579,00:00.0,Alicorp
1000024732,5503,8400579,00:00.0,Alicorp
1000024730,5469,8400580,00:00.0,Alicorp
1000004314,5497,8400580,00:00.0,Alicorp
1000024166,5691,8400607,44:13.8,Alicorp
1000010077,5680,8400608,00:00.0,Alicorp
1000018865,5792,8400628,15:03.6,Alicorp
1000019379,5805,8400629,32:47.2,Alicorp
1000020428,5780,8400630,58:49.3,Alicorp
1000008730,5794,8400630,30:54.0,Alicorp
1000035866,5780,8400630,03:16.6,Alicorp
1000020099,5475,8404070,00:00.0,Alicorp
1000008167,5525,8404070,00:00.0,Alicorp
1000010295,5474,8404071,00:00.0,Alicorp
1000010077,5506,8404071,00:00.0,Alicorp
1000008184,5506,8404071,00:00.0,Alicorp
1000024732,5473,8404084,00:00.0,Alicorp
1000019381,5480,8404085,00:00.0,Alicorp
1000028136,5500,8404085,00:00.0,Alicorp
1000009549,5500,8404085,00:00.0,Alicorp
1000028760,5481,8404087,00:00.0,Alicorp
1000028858,5548,8404089,00:00.0,Alicorp
1000009232,5549,8404089,00:00.0,Alicorp
1000004006,5548,8404089,00:00.0,Alicorp
1000028794,5796,8404704,40:50.3,Alicorp
1000034819,5799,8404705,15:03.6,Alicorp
1000012343,5798,8404706,40:50.3,Alicorp
1000012198,5797,8404707,15:03.6,Alicorp
1000024732,5779,8404708,20:56.0,Alicorp
1000012343,5783,8404708,40:50.3,Alicorp
1000028579,5787,8404708,30:54.0,Alicorp
1000028589,5786,8404710,30:54.0,Alicorp
1000002120,5790,8404710,20:56.0,Alicorp
1000004006,5788,8404712,37:49.6,Alicorp
1000007926,5791,8404712,20:56.0,Alicorp
1000029956,5471,8406187,00:00.0,Alicorp
1000012262,5547,8406187,00:00.0,Alicorp
1000029670,5476,8406189,00:00.0,Alicorp
1000007598,5534,8406189,00:00.0,Alicorp
30002600,5472,8406193,00:00.0,Alicorp
1000007598,5514,8406193,00:00.0,Alicorp
1000024731,5514,8406193,00:00.0,Alicorp
1000008859,5470,8406194,00:00.0,Alicorp
1000009913,5504,8406194,00:00.0,Alicorp
30002600,5504,8406194,00:00.0,Alicorp
1000019371,5702,8406195,00:00.0,Alicorp
1000007672,5534,8406196,00:00.0,Alicorp
1000020428,5701,8406196,00:00.0,Alicorp
1000018352,5778,8406208,58:49.3,Alicorp
1000020099,5782,8406208,15:03.6,Alicorp
1000008802,5793,8406208,30:54.0,Alicorp
1000008549,5785,8406210,20:56.0,Alicorp
1000012343,5789,8406210,20:56.0,Alicorp
1000018847,5781,8406212,20:56.0,Alicorp
1000018310,5784,8406212,30:03.0,Alicorp
1000012275,5760,8408037,13:41.7,Alicorp
1000019463,5766,8408038,13:17.0,Alicorp
1000035585,5765,8408039,13:17.0,Alicorp
1000008167,5315,8410002,00:00.0,Alicorp
1000012329,5286,8410122,00:00.0,Alicorp
1000028584,5285,8410127,00:00.0,Alicorp
1000008721,5490,8410129,00:00.0,Alicorp
1000009039,5493,8410136,00:00.0,Alicorp
1000004314,5447,8410145,00:00.0,Alicorp
1000009363,5406,8410146,00:00.0,Alicorp
1000028574,5443,8410147,00:00.0,Alicorp
1000018617,5405,8410148,00:00.0,Alicorp
1000019448,5492,8410170,00:00.0,Alicorp
1000018866,5307,8412020,00:00.0,Alicorp
1000024732,5362,8412021,00:00.0,Alicorp
1000009913,5351,8412022,00:00.0,Alicorp
1000029697,5623,8414009,00:00.0,Alicorp
1000016655,5653,8414010,00:00.0,Alicorp
1000029670,5724,8414011,00:00.0,Alicorp
1000016707,5730,8414012,13:10.4,Alicorp
1000008829,5486,8600115,00:00.0,Alicorp
1000008802,5522,8600115,00:00.0,Alicorp
1000018687,5522,8600115,00:00.0,Alicorp
1000001852,5519,8600117,00:00.0,Alicorp
1000028662,5537,8600117,00:00.0,Alicorp
1000016655,5537,8600117,00:00.0,Alicorp
1000016707,5494,8600121,00:00.0,Alicorp
1000008877,5536,8600121,00:00.0,Alicorp
1000009913,5536,8600121,00:00.0,Alicorp
1000018534,5578,8603027,00:00.0,Alicorp
1000018310,5634,8700013,00:00.0,Alicorp
1000007527,5645,8700013,00:00.0,Alicorp
1000012343,5624,8700016,00:00.0,Alicorp
1000018617,5632,8700016,00:00.0,Alicorp
1000016707,5633,8700017,00:00.0,Alicorp
1000019463,5644,8700017,00:00.0,Alicorp
1000019371,5644,8700017,00:00.0,Alicorp
1000008859,5709,8700020,00:00.0,Alicorp
1000028579,5709,8700020,00:00.0,Alicorp
1000016655,5710,8700034,00:00.0,Alicorp
30001508,5710,8700034,00:00.0,Alicorp
1000012343,5711,8700035,00:00.0,Alicorp
1000007672,004B97,8817003,00:00.0,Alicorp
1000009263,004B98,8817004,00:00.0,Alicorp
1000008558,004B99,8817005,00:00.0,Alicorp
30003902,004C72,8817005,00:00.0,Alicorp
1000021615,004C01,8858774,00:00.0,Alicorp
1000028574,5742,9350351,44:13.8,Alicorp
1000024723,5762,9350351,24:01.0,Alicorp
1000028136,5569,9350352,00:00.0,Alicorp
1000028458,5643,9350352,00:00.0,Alicorp
30007082,5741,9350353,27:13.8,Alicorp
1000018378,5761,9350353,13:17.0,Alicorp
1000004065,5483,9350357,00:00.0,Alicorp
1000012343,5512,9350357,00:00.0,Alicorp
1000008184,5646,9350357,00:00.0,Alicorp
1000008549,5524,9350359,00:00.0,Alicorp
1000018534,5526,9350359,00:00.0,Alicorp
1000016655,5745,9350361,44:13.8,Alicorp
1000012354,5484,9350362,00:00.0,Alicorp
1000008893,5513,9350362,00:00.0,Alicorp
1000035585,5647,9350362,00:00.0,Alicorp
30002317,5647,9350362,00:00.0,Alicorp
1000028574,5744,9350363,44:13.8,Alicorp
1000018847,5764,9350363,13:17.0,Alicorp
1000028859,5517,9350372,00:00.0,Alicorp
1000032177,5531,9350372,00:00.0,Alicorp
1000028579,5523,9350373,00:00.0,Alicorp
1000016655,5559,9350373,00:00.0,Alicorp
1000018671,5743,9350397,44:13.8,Alicorp
1000031176,5763,9350397,13:17.0,Alicorp
1000010295,2841,0,00:00.0,Alicorp
1000028458,2805,8300008,00:00.0,Alicorp
1000012343,4027,8300013,00:00.0,Alicorp
1000007747,4027,8300013,00:00.0,Alicorp
1000028129,711,8300016,00:00.0,Alicorp
1000018366,1160,8300016,00:00.0,Alicorp
1000019365,2804,8300016,00:00.0,Alicorp
1000028662,2814,8300017,00:00.0,Alicorp
1000012275,3195,8300017,00:00.0,Alicorp
1000018378,3226,8300021,00:00.0,Alicorp
1000028585,3228,8300021,00:00.0,Alicorp
1000028458,3435,8300021,00:00.0,Alicorp
30002575,3248,8300022,00:00.0,Alicorp
1000028859,3249,8300023,00:00.0,Alicorp
1000028794,2764,8300028,00:00.0,Alicorp
30002575,2810,8300028,00:00.0,Alicorp
1000019463,555,8300029,00:00.0,Alicorp
1000007880,3769,8300085,00:00.0,Alicorp
1000012329,3227,8300093,00:00.0,Alicorp
1000028858,3434,8300095,00:00.0,Alicorp
1000029670,3526,8300095,00:00.0,Alicorp
1000028575,4067,8300095,00:00.0,Alicorp
1000011855,4067,8300095,00:00.0,Alicorp
1000024730,7,8301000,04:17.2,Alicorp
1000009363,2793,8301000,00:00.0,Alicorp
1000009549,1205,8301001,00:00.0,Alicorp
1000010013,2797,8301001,00:00.0,Alicorp
1000018636,557,8301002,00:00.0,Alicorp
1000007672,2791,8301002,00:00.0,Alicorp
1000024732,1290,8301003,00:00.0,Alicorp
1000035866,3783,8301004,00:00.0,Alicorp
30002317,1411,8301019,00:00.0,Alicorp
30003984,2792,8301019,00:00.0,Alicorp
1000019365,2811,8301020,00:00.0,Alicorp
1000007926,3295,8301022,00:00.0,Alicorp
1000012329,2842,8301043,00:00.0,Alicorp
1000018378,4295,8301101,00:00.0,Alicorp
1000024723,3297,8301111,00:00.0,Alicorp
30007082,3238,8301112,00:00.0,Alicorp
1000028575,3281,8301113,00:00.0,Alicorp
1000009039,4294,8301256,00:00.0,Alicorp
1000032002,4294,8301256,00:00.0,Alicorp
1000008739,4297,8301260,00:00.0,Alicorp
1000007672,4297,8301260,00:00.0,Alicorp
1000004065,4079,8303011,21:07.2,Alicorp
30003984,3372,8303027,00:00.0,Alicorp
1000028136,4892,8303029,26:02.3,Alicorp
1000007747,577,8303030,00:00.0,Alicorp
1000016707,2822,8303030,00:00.0,Alicorp
1000012198,14,8303037,00:00.0,Alicorp
1000012286,3352,8303037,00:00.0,Alicorp
1000028584,3409,8303057,00:00.0,Alicorp
1000018636,3412,8303058,00:00.0,Alicorp
1000024166,3247,8305002,00:00.0,Alicorp
1000018866,3236,8305003,00:00.0,Alicorp
1000019381,4292,8305015,48:19.0,JSVS
1000021982,3638,8305020,00:00.0,Alicorp
1000009549,3637,8305024,00:00.0,Alicorp
1000010295,3639,8305025,00:00.0,Alicorp
1000004314,3635,8305026,00:00.0,Alicorp
1000028662,3636,8305027,00:00.0,Alicorp
1000012434,3220,8305035,00:00.0,Alicorp
1000008167,3219,8305036,00:00.0,Alicorp
1000024732,4291,8305040,48:19.0,JSVS
1000028588,3634,8305041,00:00.0,Alicorp
1000008829,454,8305076,00:00.0,Alicorp
1000018847,1241,8305076,00:00.0,Alicorp
1000019371,455,8305078,00:00.0,Alicorp
1000018866,2794,8305098,00:00.0,Alicorp
30007082,54,8305099,00:00.0,Alicorp
1000028586,2829,8305100,00:00.0,Alicorp
1000009039,2799,8305103,00:00.0,Alicorp
1000012329,2800,8305104,00:00.0,Alicorp
1000008877,2801,8305105,00:00.0,Alicorp
1000028794,3342,8305105,00:00.0,Alicorp
1000008877,3250,8305236,00:00.0,Alicorp
1000010245,4893,8305256,26:02.3,Alicorp
1000028136,3218,8305274,00:00.0,Alicorp
1000035585,3760,8305275,00:00.0,Alicorp
1000032002,4895,8305275,40:25.6,Alicorp
1000008802,4888,8305276,26:02.3,Alicorp
1000009913,4944,8305277,17:37.5,Alicorp
1000028858,3761,8305278,00:00.0,Alicorp
1000012354,3762,8305279,00:00.0,Alicorp
1000018671,3762,8305279,00:00.0,Alicorp
1000021982,4894,8305286,26:02.3,Alicorp
1000018534,4886,8305319,26:02.3,Alicorp
1000028589,3640,8306032,00:00.0,Alicorp
1000004065,4080,8306033,25:23.7,JSVS
1000028585,892,8309000,00:00.0,Alicorp
1000018617,3417,8309001,00:00.0,Alicorp
30002575,896,8309002,00:00.0,Alicorp
1000032002,3253,8309003,00:00.0,Alicorp
1000010077,3418,8309006,00:00.0,Alicorp
1000019365,1932,8309007,00:00.0,Alicorp
1000009232,3274,8309008,00:00.0,Alicorp
1000008877,3419,8309009,00:00.0,Alicorp
1000007598,3508,8309010,00:00.0,Alicorp
1000018378,3420,8309012,00:00.0,Alicorp
1000012371,3254,8309046,00:00.0,Alicorp
1000023530,3255,8309047,00:00.0,Alicorp
1000008877,65,8309124,00:00.0,Alicorp
1000020428,4103,8309125,25:23.7,JSVS
1000007926,3698,8309129,00:00.0,Alicorp
1000035585,3766,8309129,00:00.0,Alicorp
1000007598,3699,8309130,00:00.0,Alicorp
1000019381,3704,8309131,00:00.0,Alicorp
1000035585,3350,8310000,00:00.0,Alicorp
1000008802,3257,8312005,00:00.0,Alicorp
1000012329,35,8312006,00:00.0,Alicorp
1000008829,3258,8312007,00:00.0,Alicorp
1000009232,3259,8312008,00:00.0,Alicorp
1000009263,34,8312015,00:00.0,Alicorp
30001508,2795,8312016,00:00.0,Alicorp
1000028136,4898,8312017,26:02.3,Alicorp
1000012371,3260,8312026,00:00.0,Alicorp
1000008877,4899,8315042,26:02.3,Alicorp
1000008877,4887,8315043,26:02.3,Alicorp
1000012077,3256,8315045,00:00.0,Alicorp
1000008739,4896,8315046,26:02.3,Alicorp
30003885,4083,8316002,25:23.7,JSVS
1000008739,4085,8316003,25:23.7,JSVS
1000018378,4084,8316013,25:23.7,JSVS
1000018617,3252,8316025,00:00.0,Alicorp
1000008167,3221,8316026,00:00.0,Alicorp
1000010295,4891,8316030,26:02.3,Alicorp
1000028662,4889,8316032,26:02.3,Alicorp
1000009263,4081,8316037,25:23.7,JSVS
1000023530,56,8317002,00:00.0,Alicorp
1000007670,1478,8317002,00:00.0,Alicorp
1000028858,4166,8317003,48:19.0,JSVS
1000021615,61,8317007,25:23.7,JSVS
1000018352,62,8317008,25:23.7,JSVS
1000011855,66,8317009,25:23.7,JSVS
1000028136,3329,8317012,00:00.0,Alicorp
1000032177,2863,8317013,00:00.0,Alicorp
1000018310,903,8317014,00:00.0,Alicorp
1000008802,2837,8317014,00:00.0,Alicorp
1000035585,3333,8317014,00:00.0,Alicorp
1000010077,519,8317016,00:00.0,Alicorp
1000007747,57,8317018,00:00.0,Alicorp
1000008184,3443,8317018,00:00.0,Alicorp
1000035866,58,8317019,00:00.0,Alicorp
1000007672,59,8317021,00:00.0,Alicorp
30007082,2667,8317026,00:00.0,Alicorp
1000029956,3776,8317027,00:00.0,Alicorp
1000007747,3777,8317028,00:00.0,Alicorp
1000007926,3778,8317029,00:00.0,Alicorp
30003885,2861,8317030,00:00.0,Alicorp
1000028662,2862,8317031,00:00.0,Alicorp
1000007527,3147,8317032,00:00.0,Alicorp
1000018865,3645,8317032,00:00.0,Alicorp
1000012341,3695,8317033,00:00.0,Alicorp
1000028586,3644,8317034,00:00.0,Alicorp
1000018861,3696,8317035,00:00.0,Alicorp
1000028458,3781,8317036,00:00.0,Alicorp
1000028574,3275,8317046,00:00.0,Alicorp
1000008558,3334,8317046,00:00.0,Alicorp
1000010295,3251,8317047,00:00.0,Alicorp
1000012287,3338,8317047,00:00.0,Alicorp
1000012354,3288,8317048,00:00.0,Alicorp
1000008549,3273,8317054,00:00.0,Alicorp
1000019463,3646,8317150,00:00.0,Alicorp
1000012343,3694,8317151,00:00.0,Alicorp
1000029670,3779,8317153,00:00.0,Alicorp
1000018974,3780,8317154,00:00.0,Alicorp
1000035585,3643,8317159,00:00.0,Alicorp
1000028587,3697,8317160,00:00.0,Alicorp
1000032177,2888,8320002,00:00.0,Alicorp
1000028662,1277,8320004,00:00.0,Alicorp
1000007598,1188,8320005,00:00.0,Alicorp
1000016655,1188,8320005,00:00.0,Alicorp
1000009584,1189,8320006,00:00.0,Alicorp
1000028572,1190,8320007,26:02.3,Alicorp
1000018636,2836,8320010,00:00.0,Alicorp
1000012262,3700,8320014,00:00.0,Alicorp
1000035866,2834,8320015,00:00.0,Alicorp
1000028585,2835,8320016,00:00.0,Alicorp
30002600,3335,8320016,00:00.0,Alicorp
1000023530,3710,8320031,00:00.0,Alicorp
1000021982,4114,8320034,00:00.0,Alicorp
1000018865,4114,8320034,00:00.0,Alicorp
1000021982,3054,8320164,00:00.0,Alicorp
1000010013,3701,8320181,00:00.0,Alicorp
1000028589,3748,8320182,00:00.0,Alicorp
1000029956,3239,8320189,00:00.0,Alicorp
1000012287,3242,8320189,00:00.0,Alicorp
30007082,3240,8320191,00:00.0,Alicorp
1000012077,3241,8320193,00:00.0,Alicorp
1000028588,3299,8320193,00:00.0,Alicorp
30007082,3702,8320223,00:00.0,Alicorp
1000012329,3703,8320225,00:00.0,Alicorp
30003902,999,8325000,00:00.0,Alicorp
1000009118,1000,8325000,00:00.0,Alicorp
1000012077,43,8325002,00:00.0,Alicorp
1000007670,837,8325002,00:00.0,Alicorp
1000028859,3244,8325003,00:00.0,Alicorp
1000007880,3237,8325004,00:00.0,Alicorp
1000011855,3406,8325005,00:00.0,Alicorp
30002600,3407,8325006,00:00.0,Alicorp
